"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0826771653543307,NA,0.0609268192128884,0.104427511495773,"district","kirkuk"
"health_issue.chronic","population_group",NA,"returnee",0.126436781609195,NA,0.0967448307734241,0.156128732444967,"district","kirkuk"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0705389693189028,NA,0.0526047721563893,0.0884731664814164,"district","al.hamdaniya"
"health_issue.chronic","population_group",NA,"returnee",0.111559139784946,NA,0.0812037911231249,0.141914488446768,"district","al.hamdaniya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.114077669902913,NA,0.0945074231921989,0.133647916613626,"district","al.hamdaniya"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0594638600581169,NA,0.047759958887884,0.0711677612283499,"district","al.mosul"
"health_issue.chronic","population_group",NA,"host",0.0799373040752351,NA,0.0492736927864787,0.110600915363992,"district","al.mosul"
"health_issue.chronic","population_group",NA,"returnee",0.075,NA,0.0430469528531926,0.106953047146807,"district","al.mosul"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.100719424460432,NA,0.0526536235584725,0.148785225362391,"district","al.mosul"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.104333868378812,NA,0.079848306680573,0.128819430077051,"district","dokan"
"health_issue.chronic","population_group",NA,"returnee",0.0975609756097561,NA,0.0472311685288302,0.147890782690682,"district","balad"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.012987012987013,NA,0.00108028508310191,0.0248937408909241,"district","balad"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.133333333333333,NA,0.10257582335043,0.164090843316237,"district","shaqlawa"
"health_issue.chronic","population_group",NA,"returnee",0.136268343815514,NA,0.0945955611197807,0.177941126511247,"district","dibis"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0919540229885057,NA,0.0556236685610186,0.128284377415993,"district","dibis"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0579937304075235,NA,0.0238517661572699,0.0921356946577771,"district","derbendikhan"
"health_issue.chronic","population_group",NA,"returnee",0.0884955752212389,NA,0.0691895788829527,0.107801571559525,"district","beygee"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0945558739255014,NA,0.0681595178096448,0.120952230041358,"district","beygee"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.00675675675675676,NA,0.000954896297051164,0.0125586172164623,"district","al.risafa"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.00699300699300699,NA,-0.00683766930918377,0.0208236832951978,"district","al.risafa"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.131205673758865,NA,0.105792128502418,0.156619219015313,"district","zakho"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0850107908111318,NA,0.0682687183275008,0.101752863294763,"district","zakho"
"health_issue.chronic","population_group",NA,"returnee",0.118380062305296,NA,0.0894670937800453,0.147293030830547,"district","al.rutba"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.124131025329223,NA,0.0946849292833284,0.153577121375118,"district","tikrit"
"health_issue.chronic","population_group",NA,"returnee",0.102453102453102,NA,0.0671311077491007,0.137775097157104,"district","tikrit"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0474226804123711,NA,0.0207140252700696,0.0741313355546727,"district","tikrit"
"health_issue.chronic","population_group",NA,"returnee",0.0869565217391304,NA,0.0696714994085102,0.104241544069751,"district","makhmour"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0467289719626168,NA,0.0263212991253382,0.0671366447998955,"district","makhmour"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0870206489675516,NA,0.0504967017959971,0.123544596139106,"district","koysinjaq"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.08145783290521,NA,0.0694713771731007,0.0934442886373192,"district","sumail"
"health_issue.chronic","population_group",NA,"host",0.126611957796014,NA,0.102119818219667,0.151104097372361,"district","sumail"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.158584534731324,NA,0.128812314679451,0.188356754783197,"district","sumail"
"health_issue.chronic","population_group",NA,"returnee",0.0967320261437909,NA,0.0807572358771371,0.112706816410445,"district","al.shirqat"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0613943808532778,NA,0.0515402785954297,0.0712484831111259,"district","al.shirqat"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.138095238095238,NA,0.0880949556922708,0.188095520498205,"district","al.shirqat"
"health_issue.chronic","population_group",NA,"host",0.0987654320987654,NA,0.0870814941106311,0.1104493700869,"district","al.shirqat"
"health_issue.chronic","population_group",NA,"returnee",0.0695187165775401,NA,0.0392519213166749,0.0997855118384053,"district","haditha"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0527210884353741,NA,0.0303646140088331,0.0750775628619152,"district","haditha"
"health_issue.chronic","population_group",NA,"returnee",0.00749063670411985,NA,-0.000222423653913742,0.0152036970621534,"district","al.ramadi"
"health_issue.chronic","population_group",NA,"idp_out_camp",0,NA,0,0,"district","al.ramadi"
"health_issue.chronic","population_group",NA,"returnee",0.136416184971098,NA,0.114991488201434,0.157840881740762,"district","tilkaef"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.117241379310345,NA,0.0943181070544026,0.140164651566287,"district","tilkaef"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0268456375838926,NA,-0.00448232192238676,0.058173597090172,"district","al.kahla"
"health_issue.chronic","population_group",NA,"host",0,NA,0,0,"district","al.kahla"
"health_issue.chronic","population_group",NA,"host",0.112068965517241,NA,0.0546239907508065,0.169513940283676,"district","al.basrah"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0476190476190476,NA,0.00531581062109351,0.0899222846170017,"district","al.basrah"
"health_issue.chronic","population_group",NA,"returnee",0.0138067061143984,NA,0.00254041073011109,0.0250730014986858,"district","heet"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.00928792569659443,NA,-0.000650551624813889,0.0192264030180027,"district","heet"
"health_issue.chronic","population_group",NA,"returnee",0.00477326968973747,NA,-0.000848705496106778,0.0103952448755817,"district","al.kadhmiyah"
"health_issue.chronic","population_group",NA,"idp_out_camp",0,NA,0,0,"district","al.kadhmiyah"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.023696682464455,NA,0.00482159828337687,0.0425717666455331,"district","al.kadhmiyah"
"health_issue.chronic","population_group",NA,"returnee",0.0575539568345324,NA,0.0277303107112689,0.0873776029577958,"district","al.kaim"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0740740740740741,NA,-0.0033491916128932,0.151497339761041,"district","al.kaim"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.147249190938511,NA,0.108632917528688,0.185865464348334,"district","al.amadiya"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.108695652173913,NA,0.0742243311609473,0.143166973186879,"district","al.amadiya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0115511551155116,NA,0.000634260360293348,0.0224680498707298,"district","al.khalis"
"health_issue.chronic","population_group",NA,"returnee",0,NA,0,0,"district","al.khalis"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0904059040590406,NA,0.0651225338435438,0.115689274274537,"district","daquq"
"health_issue.chronic","population_group",NA,"returnee",0.0825,NA,0.0555078640790691,0.109492135920931,"district","daquq"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.106060606060606,NA,0.045177544162241,0.166943667958971,"district","rawanduz"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0371681415929204,NA,0.0323279613969987,0.042008321788842,"district","al.hindiya"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0615384615384615,NA,0.0243471525377607,0.0987297705391623,"district","al.hindiya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.135315985130112,NA,0.106119384934966,0.164512585325257,"district","al.shikhan"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0823638369710455,NA,0.0649708283944285,0.0997568455476625,"district","al.shikhan"
"health_issue.chronic","population_group",NA,"returnee",0.0808080808080808,NA,0.0503448961306783,0.111271265485483,"district","al.shikhan"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0515695067264574,NA,0.0297381558082593,0.0734008576446555,"district","kifri"
"health_issue.chronic","population_group",NA,"returnee",0.117268041237113,NA,0.0856895850648376,0.148846497409389,"district","al.hawiga"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0953815261044177,NA,0.0675252911563093,0.123237761052526,"district","khanaqin"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0798521042239343,NA,0.053752814601413,0.105951393846456,"district","khanaqin"
"health_issue.chronic","population_group",NA,"returnee",0.0765661252900232,NA,0.0437890052280681,0.109343245351978,"district","khanaqin"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.00212765957446809,NA,-0.00182955876023286,0.00608487790916903,"district","al.karkh"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0475247524752475,NA,0.0183914104785253,0.0766580944719698,"district","kalar"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0528169014084507,NA,0.0246453853375726,0.0809884174793288,"district","kalar"
"health_issue.chronic","population_group",NA,"returnee",0.127062706270627,NA,0.0773298308080508,0.176795581733203,"district","ana"
"health_issue.chronic","population_group",NA,"returnee",0.0850661625708885,NA,0.0669414485711336,0.103190876570643,"district","sinjar"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0751173708920188,NA,0.0491436786236374,0.1010910631604,"district","sinjar"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0766550522648084,NA,0.0653671395505422,0.0879429649790746,"district","al.kufa"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.00246305418719212,NA,-0.00235722086301908,0.00728332923740332,"district","al.falluja"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0126041630030689,NA,0.00304648025734884,0.022161845748789,"district","al.falluja"
"health_issue.chronic","population_group",NA,"returnee",0,NA,0,0,"district","al.falluja"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.108068246942068,NA,0.078506373758826,0.137630120125309,"district","erbil"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.115716753022453,NA,0.0869858355352556,0.144447670509649,"district","erbil"
"health_issue.chronic","population_group",NA,"host",0.0970149253731343,NA,0.0970149253731342,0.0970149253731344,"district","erbil"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0542621792621793,NA,0.0339988492600858,0.0745255092642728,"district","al.sulaymaniyah"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0231788079470199,NA,0.00621533892780279,0.040142276966237,"district","al.sulaymaniyah"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0431519699812383,NA,0.0267496583190291,0.0595542816434474,"district","halabcha"
"health_issue.chronic","population_group",NA,"returnee",0.0649188514357054,NA,0.047445561512601,0.0823921413588097,"district","al.hatra"
"health_issue.chronic","population_group",NA,"returnee",0.0456140350877193,NA,0.00436291881652862,0.08686515135891,"district","al.muqdadiya"
"health_issue.chronic","population_group",NA,"returnee",0.0573770491803279,NA,0.0573770491803278,0.0573770491803279,"district","al.baaj"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0487804878048781,NA,0.048780487804878,0.0487804878048781,"district","al.baaj"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.1008,NA,0.0776761185117755,0.123923881488225,"district","rania"
"health_issue.chronic","population_group",NA,"host",0.0694444444444444,NA,0.0434836957301414,0.0954051931587475,"district","al.najaf"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0835777126099707,NA,0.0626037526497659,0.104551672570175,"district","al.najaf"
"health_issue.chronic","population_group",NA,"host",0.00666666666666667,NA,0.00666666666666665,0.00666666666666668,"district","al.adhamiya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.00419287211740042,NA,-0.00365294336100848,0.0120386875958093,"district","al.adhamiya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0,NA,0,0,"district","al.nasiriya"
"health_issue.chronic","population_group",NA,"host",0.0513833992094862,NA,0.0513833992094861,0.0513833992094863,"district","al.nasiriya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0320987654320988,NA,0.00597580580624092,0.0582217250579566,"district","al.kut"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0351351351351351,NA,0.015367404889283,0.0549028653809873,"district","al.suwaira"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.06966618287373,NA,0.0483727204419697,0.0909596453054903,"district","chamchamal"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.137755102040816,NA,0.0746528454563081,0.200857358625325,"district","al.mahmoudiya"
"health_issue.chronic","population_group",NA,"returnee",0.0760456273764259,NA,0.0367739718964237,0.115317282856428,"district","al.mahmoudiya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0261627906976744,NA,0.012634231582982,0.0396913498123668,"district","al.diwaniya"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0122324159021407,NA,-0.00280728342866181,0.0272721152329432,"district","al.mussyab"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0963995354239257,NA,0.07838280206185,0.114416268786001,"district","aqra"
"health_issue.chronic","population_group",NA,"idp_in_camp",0.0876132930513595,NA,0.0561602301861438,0.119066355916575,"district","aqra"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.110803324099723,NA,0.0780069035184409,0.143599744681005,"district","duhok"
"health_issue.chronic","population_group",NA,"idp_out_camp",0.0582010582010582,NA,0.036788866318805,0.0796132500833114,"district","samarra"
"a65andorchronic","population_group",NA,"returnee",0.173913043478261,NA,-0.0178265592903107,0.365652646246832,"district","tooz.khurmato"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0757097791798107,NA,-0.00667439972086956,0.158093958080491,"district","tooz.khurmato"
"a65andorchronic","population_group",NA,"returnee",0.0941011235955056,NA,0.069418038405551,0.11878420878546,"district","telafar"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0798258345428157,NA,0.0623522831216663,0.0972993859639651,"district","telafar"
"a65andorchronic","population_group",NA,"idp_out_camp",0.052757793764988,NA,0.0298368824394036,0.0756787050905724,"district","kerbela"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0351758793969849,NA,0.0153955773856274,0.0549561814083424,"district","baquba"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0616531670846047,NA,0.0463084560013038,0.0769978781679056,"district","kirkuk"
"a65andorchronic","population_group",NA,"idp_out_camp",0.103674540682415,NA,0.0856726204830214,0.121676460881808,"district","kirkuk"
"a65andorchronic","population_group",NA,"returnee",0.143039591315453,NA,0.111663988730248,0.174415193900658,"district","kirkuk"
"a65andorchronic","population_group",NA,"idp_in_camp",0.079766291684831,NA,0.0615932308981464,0.0979393524715156,"district","al.hamdaniya"
"a65andorchronic","population_group",NA,"returnee",0.116935483870968,NA,0.085818434376699,0.148052533365236,"district","al.hamdaniya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.121359223300971,NA,0.0997368504653276,0.142981596136614,"district","al.hamdaniya"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0737577962175756,NA,0.0608648852035538,0.0866507072315975,"district","al.mosul"
"a65andorchronic","population_group",NA,"host",0.0799373040752351,NA,0.0492736927864787,0.110600915363992,"district","al.mosul"
"a65andorchronic","population_group",NA,"returnee",0.0803571428571428,NA,0.0482887070941668,0.112425578620119,"district","al.mosul"
"a65andorchronic","population_group",NA,"idp_out_camp",0.102517985611511,NA,0.0541750272803047,0.150860943942717,"district","al.mosul"
"a65andorchronic","population_group",NA,"idp_out_camp",0.107544141252006,NA,0.085410626666403,0.12967765583761,"district","dokan"
"a65andorchronic","population_group",NA,"returnee",0.0975609756097561,NA,0.0472311685288302,0.147890782690682,"district","balad"
"a65andorchronic","population_group",NA,"idp_out_camp",0.012987012987013,NA,0.00108028508310191,0.0248937408909241,"district","balad"
"a65andorchronic","population_group",NA,"idp_out_camp",0.137142857142857,NA,0.10841179938848,0.165873914897234,"district","shaqlawa"
"a65andorchronic","population_group",NA,"returnee",0.136268343815514,NA,0.0945955611197807,0.177941126511247,"district","dibis"
"a65andorchronic","population_group",NA,"idp_out_camp",0.100574712643678,NA,0.0648337147806811,0.136315710506675,"district","dibis"
"a65andorchronic","population_group",NA,"idp_out_camp",0.067398119122257,NA,0.0354896830849576,0.0993065551595565,"district","derbendikhan"
"a65andorchronic","population_group",NA,"returnee",0.0943952802359882,NA,0.0750806522382839,0.113709908233692,"district","beygee"
"a65andorchronic","population_group",NA,"idp_out_camp",0.108882521489971,NA,0.0808440575167667,0.136920985463176,"district","beygee"
"a65andorchronic","population_group",NA,"idp_out_camp",0.018018018018018,NA,0.00719263912514088,0.0288433969108952,"district","al.risafa"
"a65andorchronic","population_group",NA,"idp_in_camp",0.034965034965035,NA,0.00362396888199612,0.0663061010480738,"district","al.risafa"
"a65andorchronic","population_group",NA,"idp_out_camp",0.137115839243499,NA,0.111418997192864,0.162812681294133,"district","zakho"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0984919819583671,NA,0.0800514208425984,0.116932543074136,"district","zakho"
"a65andorchronic","population_group",NA,"returnee",0.127725856697819,NA,0.0976080377772478,0.157843675618391,"district","al.rutba"
"a65andorchronic","population_group",NA,"idp_in_camp",0.134406413499959,NA,0.104572095226702,0.164240731773215,"district","tikrit"
"a65andorchronic","population_group",NA,"returnee",0.112554112554113,NA,0.0803661514770018,0.144742073631223,"district","tikrit"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0597938144329897,NA,0.0310228532577085,0.0885647756082709,"district","tikrit"
"a65andorchronic","population_group",NA,"returnee",0.0945179584120983,NA,0.0790849339239502,0.109950982900246,"district","makhmour"
"a65andorchronic","population_group",NA,"idp_in_camp",0.058411214953271,NA,0.0348843200656455,0.0819381098408966,"district","makhmour"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0884955752212389,NA,0.0528651009782775,0.1241260494642,"district","koysinjaq"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0931442398784857,NA,0.0804257092751019,0.105862770481869,"district","sumail"
"a65andorchronic","population_group",NA,"host",0.144196951934349,NA,0.119642544082043,0.168751359786656,"district","sumail"
"a65andorchronic","population_group",NA,"idp_out_camp",0.162516382699869,NA,0.134803812501574,0.190228952898164,"district","sumail"
"a65andorchronic","population_group",NA,"returnee",0.100653594771242,NA,0.08620670865196,0.115100480890524,"district","al.shirqat"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0665972944849115,NA,0.05655582772495,0.0766387612448731,"district","al.shirqat"
"a65andorchronic","population_group",NA,"idp_in_camp",0.142857142857143,NA,0.0914631318430117,0.194251153871274,"district","al.shirqat"
"a65andorchronic","population_group",NA,"host",0.11358024691358,NA,0.107800531326056,0.119359962501104,"district","al.shirqat"
"a65andorchronic","population_group",NA,"returnee",0.0748663101604278,NA,0.0480476681810805,0.101684952139775,"district","haditha"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0629251700680272,NA,0.0304171702296631,0.0954331699063913,"district","haditha"
"a65andorchronic","population_group",NA,"returnee",0.0112359550561798,NA,-0.00258506888389357,0.0250569789962531,"district","al.ramadi"
"a65andorchronic","population_group",NA,"idp_out_camp",0.00738007380073801,NA,-0.00532612793493637,0.0200862755364124,"district","al.ramadi"
"a65andorchronic","population_group",NA,"returnee",0.144508670520231,NA,0.124486464933939,0.164530876106524,"district","tilkaef"
"a65andorchronic","population_group",NA,"idp_out_camp",0.124137931034483,NA,0.0997487886749888,0.148527073393977,"district","tilkaef"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0447427293064877,NA,0.027723850843207,0.0617616077697684,"district","al.kahla"
"a65andorchronic","population_group",NA,"host",0.0220125786163522,NA,0.0220125786163521,0.0220125786163523,"district","al.kahla"
"a65andorchronic","population_group",NA,"host",0.112068965517241,NA,0.0546239907508065,0.169513940283676,"district","al.basrah"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0476190476190476,NA,0.00531581062109351,0.0899222846170017,"district","al.basrah"
"a65andorchronic","population_group",NA,"returnee",0.0315581854043393,NA,0.0186803915041582,0.0444359793045203,"district","heet"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0278637770897833,NA,0.0046282090578582,0.0510993451217084,"district","heet"
"a65andorchronic","population_group",NA,"returnee",0.00954653937947494,NA,0.0048227553597837,0.0142703233991662,"district","al.kadhmiyah"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0020746887966805,NA,-0.0018341279025962,0.00598350549595719,"district","al.kadhmiyah"
"a65andorchronic","population_group",NA,"idp_in_camp",0.033175355450237,NA,0.00790447512502914,0.0584462357754448,"district","al.kadhmiyah"
"a65andorchronic","population_group",NA,"returnee",0.0719424460431655,NA,0.0332131116711334,0.110671780415198,"district","al.kaim"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0740740740740741,NA,-0.0033491916128932,0.151497339761041,"district","al.kaim"
"a65andorchronic","population_group",NA,"idp_out_camp",0.153721682847896,NA,0.114247549797275,0.193195815898518,"district","al.amadiya"
"a65andorchronic","population_group",NA,"idp_in_camp",0.130434782608696,NA,0.0914393402428238,0.169430224974567,"district","al.amadiya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0198019801980198,NA,0.00804086570421062,0.031563094691829,"district","al.khalis"
"a65andorchronic","population_group",NA,"returnee",0,NA,0,0,"district","al.khalis"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0904059040590406,NA,0.0651225338435438,0.115689274274537,"district","daquq"
"a65andorchronic","population_group",NA,"returnee",0.085,NA,0.0594706759740702,0.11052932402593,"district","daquq"
"a65andorchronic","population_group",NA,"idp_out_camp",0.111111111111111,NA,0.0589050428154647,0.163317179406757,"district","rawanduz"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0371681415929204,NA,0.0323279613969987,0.042008321788842,"district","al.hindiya"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0615384615384615,NA,0.0243471525377607,0.0987297705391623,"district","al.hindiya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.144237918215613,NA,0.11270351349769,0.175772322933537,"district","al.shikhan"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0949564908699338,NA,0.0755445874906306,0.114368394249237,"district","al.shikhan"
"a65andorchronic","population_group",NA,"returnee",0.0909090909090909,NA,0.0571530225309094,0.124665159287272,"district","al.shikhan"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0560538116591928,NA,0.0343400882169766,0.0777675351014091,"district","kifri"
"a65andorchronic","population_group",NA,"returnee",0.128865979381443,NA,0.0932995263122536,0.164432432450633,"district","al.hawiga"
"a65andorchronic","population_group",NA,"idp_out_camp",0.106425702811245,NA,0.0760771602117614,0.136774245410729,"district","khanaqin"
"a65andorchronic","population_group",NA,"idp_in_camp",0.083611674953771,NA,0.0572390865308571,0.109984263376685,"district","khanaqin"
"a65andorchronic","population_group",NA,"returnee",0.0812064965197216,NA,0.0484698837009703,0.113943109338473,"district","khanaqin"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0106382978723404,NA,0.00104712317083257,0.0202294725738483,"district","al.karkh"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0574257425742574,NA,0.0259786630655818,0.088872822082933,"district","kalar"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0528169014084507,NA,0.0246453853375726,0.0809884174793288,"district","kalar"
"a65andorchronic","population_group",NA,"returnee",0.133663366336634,NA,0.0846283961756447,0.182698336497623,"district","ana"
"a65andorchronic","population_group",NA,"returnee",0.0964083175803403,NA,0.0726455181300423,0.120171117030638,"district","sinjar"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0829420970266041,NA,0.0617578977015215,0.104126296351687,"district","sinjar"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0813008130081301,NA,0.0669095409664669,0.0956920850497932,"district","al.kufa"
"a65andorchronic","population_group",NA,"idp_out_camp",0.00246305418719212,NA,-0.00235722086301908,0.00728332923740332,"district","al.falluja"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0234882559419506,NA,0.00741477506763581,0.0395617368162653,"district","al.falluja"
"a65andorchronic","population_group",NA,"returnee",0,NA,0,0,"district","al.falluja"
"a65andorchronic","population_group",NA,"idp_in_camp",0.108756326142515,NA,0.079215979340209,0.138296672944821,"district","erbil"
"a65andorchronic","population_group",NA,"idp_out_camp",0.119170984455959,NA,0.0913749222066905,0.146967046705227,"district","erbil"
"a65andorchronic","population_group",NA,"host",0.100746268656716,NA,0.100746268656716,0.100746268656717,"district","erbil"
"a65andorchronic","population_group",NA,"idp_in_camp",0.057612291987292,NA,0.036462015246897,0.078762568727687,"district","al.sulaymaniyah"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0364238410596027,NA,0.0175178531950204,0.0553298289241849,"district","al.sulaymaniyah"
"a65andorchronic","population_group",NA,"idp_out_camp",0.050656660412758,NA,0.0343759415898752,0.0669373792356408,"district","halabcha"
"a65andorchronic","population_group",NA,"returnee",0.0674157303370786,NA,0.0492709218823288,0.0855605387918285,"district","al.hatra"
"a65andorchronic","population_group",NA,"returnee",0.0456140350877193,NA,0.00436291881652862,0.08686515135891,"district","al.muqdadiya"
"a65andorchronic","population_group",NA,"returnee",0.0614754098360656,NA,0.0614754098360655,0.0614754098360656,"district","al.baaj"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0487804878048781,NA,0.048780487804878,0.0487804878048781,"district","al.baaj"
"a65andorchronic","population_group",NA,"idp_out_camp",0.1088,NA,0.0848941402943094,0.132705859705691,"district","rania"
"a65andorchronic","population_group",NA,"host",0.0787037037037037,NA,0.0525490493807423,0.104858358026665,"district","al.najaf"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0865102639296188,NA,0.0668615688466381,0.106158959012599,"district","al.najaf"
"a65andorchronic","population_group",NA,"host",0.0266666666666667,NA,0.0266666666666666,0.0266666666666667,"district","al.adhamiya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.00838574423480084,NA,0.000353549498453265,0.0164179389711484,"district","al.adhamiya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0299003322259136,NA,0.00828442243359854,0.0515162420182287,"district","al.nasiriya"
"a65andorchronic","population_group",NA,"host",0.0513833992094862,NA,0.0513833992094861,0.0513833992094863,"district","al.nasiriya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0395061728395062,NA,0.0142523252098878,0.0647600204691245,"district","al.kut"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0378378378378378,NA,0.0175851735392261,0.0580905021364496,"district","al.suwaira"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0754716981132075,NA,0.0514507185027508,0.0994926777236643,"district","chamchamal"
"a65andorchronic","population_group",NA,"idp_out_camp",0.141156462585034,NA,0.0775233209995647,0.204789604170503,"district","al.mahmoudiya"
"a65andorchronic","population_group",NA,"returnee",0.0798479087452472,NA,0.0416323834690693,0.118063434021425,"district","al.mahmoudiya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0319767441860465,NA,0.0162128478894649,0.0477406404826281,"district","al.diwaniya"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0152905198776758,NA,0.00109671045239948,0.0294843293029522,"district","al.mussyab"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0975609756097561,NA,0.0794507497304373,0.115671201489075,"district","aqra"
"a65andorchronic","population_group",NA,"idp_in_camp",0.0936555891238671,NA,0.0606168946824926,0.126694283565242,"district","aqra"
"a65andorchronic","population_group",NA,"idp_out_camp",0.120498614958449,NA,0.0883732467390685,0.152623983177829,"district","duhok"
"a65andorchronic","population_group",NA,"idp_out_camp",0.0687830687830688,NA,0.0470604311938893,0.0905057063722483,"district","samarra"
